Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
4320	-11630.73	-11683.7	52.96853	0.6811916	0.00587151	0.02364208	0.04001762	0.009650437	0.06635423	0.004357457	0.02804098	0.008702451	0.009490646	0.007250877	0.01143458	0.04744194	0.03283843	0.03724728	0.02915115	0.08208404	0.01450319	0.0005419755	0.09839279	0.05669508	0.01536114	0.002726236	0.01459838	0.02541737	0.01573379	0.001247147	0.05490867	0.01944389	0.108111	0.03583541	0.1119336	0.01062889	0.0752273	0.0726769	0.05418875	0.04194746	0.1694093	0.007711754	0.05708286	0.007443367	0.005567995	0.003248261	0.03252298	0.007995647	0.003692916	0.03813075	0.06864405	9.985072e-05	0.01089653	0.005254792	0.05867469	0.02388219	0.03200436	0.019209	0.03723847	0.006519093	0.01747339	0.01394921	0.01202545	0.02371326	0.02558869	0.0283048	0.02894757	0.007240387	0.01092158	0.2008736	0.01927655	0.01429831	0.03904645	0.08664588	0.01456908	0.01179616	0.02135888	0.009645517	0.01033922	0.06260592	0.004916661	0.01953988	0.03473951	0.0004734961	0.05879767	0.01069725	0.01474836	0.01780556	0.01860419	0.01007258	0.05742845	0.01747877	0.0575295	0.00950234	0.01423611	0.01833644	0.09440549	0.03602938	0.01095416	0.006591914	0.01049533	0.164557	0.173908	0.156406	0.165248	0.175299	0.164582	0.0219727	0.267303	0.237862	0.247306	0.247529	0.0701761	0.354519	0.917694	2.65761	3.050927
4330	-11637.42	-11688.29	50.87106	0.6160164	0.01076925	0.03591427	0.04445517	0.01027185	0.0590875	0.005162908	0.05283935	0.00312776	0.01800412	0.01333548	0.0102794	0.05209581	0.03074253	0.03141082	0.0366171	0.08435249	0.01548385	0.0009229129	0.1521885	0.06791711	0.01989849	0.005624385	0.02188645	0.03948237	0.01679618	0.002039038	0.07499961	0.01436966	0.08352623	0.03285298	0.0948297	0.007852621	0.06631832	0.0972184	0.05002394	0.03413046	0.1545555	0.006844952	0.05588652	0.008197518	0.008413908	0.002845923	0.04111352	0.005988531	0.004311801	0.04293748	0.075875	7.468855e-05	0.03039617	0.01204793	0.05935246	0.02795987	0.04591301	0.01643827	0.03860908	0.008904841	0.01155974	0.02218323	0.01554107	0.02510016	0.02638863	0.01436813	0.0225302	0.007386006	0.002745442	0.1605464	0.03214726	0.008134712	0.03948324	0.07230936	0.01329636	0.006278829	0.0154808	0.0167647	0.01408725	0.06736192	0.007115327	0.03488526	0.02597234	0.001333116	0.06180939	0.008637812	0.02681454	0.01227903	0.01478868	0.01575916	0.05948839	0.01493408	0.0495591	0.01108933	0.01764492	0.02884419	0.09646457	0.02950604	0.003550385	0.007773641	0.01658154	0.163539	0.179018	0.155438	0.164226	0.174214	0.163564	0.0219727	0.267303	0.237862	0.247306	0.247529	0.0564273	0.321059	0.889275	2.73324	3.182018
4340	-11633.29	-11683.78	50.48885	0.6437136	0.007133936	0.02983738	0.0560959	0.01007742	0.05150187	0.0003541766	0.02736518	0.001670948	0.01298966	0.01636326	0.007845859	0.06805973	0.05246252	0.02949258	0.03117331	0.08700993	0.02107877	0.002322832	0.1219435	0.07834468	0.02074757	0.001911374	0.0108117	0.03434852	0.01948536	0.004850713	0.05963583	0.01470402	0.09970192	0.0314578	0.1204005	0.01007174	0.07401619	0.05587238	0.04885373	0.04977553	0.1638187	0.00831349	0.06265612	0.01189166	0.01371637	0.00718829	0.04059847	0.007921235	0.003619145	0.02412761	0.08861964	0.0003010779	0.01921552	0.01169288	0.06148484	0.03554292	0.02908753	0.01310437	0.02518094	0.007618095	0.01615584	0.01131447	0.01207603	0.01830142	0.01986888	0.02099636	0.0359436	0.009666346	0.002298917	0.1633884	0.03207009	0.01227466	0.04517037	0.1280336	0.02157671	0.02045154	0.01630705	0.005378426	0.02540624	0.04957178	0.005825468	0.02628625	0.0176579	0.001520834	0.05374228	0.02087949	0.01577199	0.01797397	0.01723838	0.01119669	0.06857638	0.01277922	0.05933754	0.01068088	0.01253677	0.02466334	0.1044685	0.02733945	0.005967339	0.003908285	0.01583776	0.162064	0.177403	0.155161	0.171791	0.16521	0.168372	0.02182695	0.267845	0.236316	0.247807	0.248031	0.0622312	0.335717	0.902081	2.69997	3.205907
4350	-11640.2	-11691.22	51.02417	0.5973721	0.005052287	0.04970411	0.02645978	0.01018901	0.05454859	0.000190926	0.02908513	0.002874984	0.01380559	0.01783995	0.006894221	0.05368513	0.03395935	0.02494404	0.03925892	0.08504702	0.03838117	0.0008485101	0.09108439	0.07494511	0.01805678	0.002388695	0.01472419	0.04083572	0.01318472	0.003125091	0.05705854	0.01984482	0.09947651	0.0256705	0.110405	0.009951932	0.08222285	0.05766742	0.03960289	0.02954163	0.1725287	0.009144154	0.0604857	0.01340281	0.004860658	0.01746841	0.04160138	0.005838145	0.006879919	0.04228243	0.06163517	0.000307596	0.01265397	0.01174089	0.06576853	0.02592533	0.03797597	0.01141175	0.01155788	0.006913607	0.02377012	0.01670338	0.01596487	0.01042881	0.02015287	0.02808942	0.01770809	0.007412193	0.002933006	0.2015044	0.02708367	0.008672036	0.04068873	0.1221684	0.01744087	0.007870572	0.009948704	0.01627569	0.02017315	0.04872672	0.006716897	0.02932507	0.02588547	0.00137971	0.078051	0.01583132	0.03603356	0.02728501	0.01259684	0.01489623	0.05474632	0.01365758	0.0750366	0.007231673	0.01525668	0.0213616	0.1171268	0.02320042	0.01110396	0.005592874	0.01347907	0.169599	0.165463	0.161061	0.158225	0.166747	0.178906	0.02182695	0.267845	0.236316	0.247807	0.248031	0.0525665	0.310808	0.879972	2.75665	3.172449
4360	-11643.52	-11691.58	48.06209	0.6046816	0.01519492	0.03702884	0.04855277	0.01034909	0.04900357	0.0003977015	0.0294197	0.004758925	0.01721092	0.01251859	0.006027334	0.05700772	0.03152368	0.03748618	0.03245704	0.08504702	0.03029009	0.000937641	0.1192359	0.08339419	0.01522384	0.002858909	0.01074343	0.05654089	0.02175672	0.001084583	0.0542374	0.0179968	0.09721689	0.04544413	0.101901	0.01603803	0.09155006	0.06997794	0.04673733	0.03969489	0.1995817	0.01147229	0.05773763	0.009435656	0.005788033	0.003391503	0.06672716	0.003742037	0.008429369	0.02443304	0.09297082	0.0005136962	0.01185508	0.02222572	0.07768059	0.02761751	0.04707385	0.009213268	0.01432245	0.01589898	0.0143453	0.01965876	0.01181107	0.0149912	0.02497586	0.02757514	0.02296678	0.009744516	0.00746648	0.1387672	0.02495274	0.01160211	0.04616439	0.12797	0.01353804	0.006336693	0.02192014	0.008255796	0.01659376	0.06687279	0.004585215	0.02538665	0.04729152	0.001374333	0.07533479	0.008890166	0.01723581	0.01152637	0.01773975	0.02039383	0.06710506	0.03338971	0.07865284	0.00418015	0.03110145	0.01722351	0.09004423	0.02774382	0.01547862	0.005373751	0.01406327	0.166521	0.16246	0.158606	0.159065	0.177689	0.175659	0.02182695	0.263024	0.232063	0.270057	0.234856	0.0540751	0.314864	0.883689	2.74737	3.357579
4370	-11643.29	-11692.34	49.05057	0.6461941	0.01050838	0.04355445	0.05586256	0.005058053	0.0750688	0.0005905568	0.02454906	0.004623409	0.0238503	0.01207073	0.01135959	0.0627951	0.02995068	0.04010752	0.04336607	0.08848103	0.02110394	0.000423081	0.1226295	0.08056973	0.02095797	0.004007364	0.0290452	0.03570546	0.008486481	0.002477119	0.07947944	0.01306356	0.09020815	0.02710568	0.09298207	0.007447373	0.09751493	0.08275696	0.0697785	0.03052788	0.1952717	0.01071501	0.0562916	0.007321363	0.01236496	0.001188087	0.0534447	0.00961183	0.01176238	0.03823387	0.07175708	0.0008935068	0.01705516	0.0157369	0.0581421	0.02756719	0.04397078	0.01691106	0.02094625	0.0103225	0.01660538	0.005994808	0.01716896	0.02770336	0.01608231	0.02644998	0.01494175	0.01192626	0.002765459	0.1899739	0.0180315	0.02289633	0.0418764	0.09243503	0.01702684	0.005347746	0.01619923	0.007786384	0.0169149	0.07323596	0.004274926	0.02235717	0.03711454	0.0006889504	0.07182257	0.01259235	0.01142013	0.01488812	0.02364015	0.0150133	0.04549303	0.01465856	0.04737364	0.001740534	0.02552401	0.03177421	0.08331216	0.0391713	0.01083629	0.003459586	0.009706586	0.174616	0.170358	0.166317	0.168925	0.163031	0.156753	0.007951356	0.263024	0.232063	0.270057	0.234856	0.0627543	0.336997	0.903173	2.69708	3.295799
4380	-11635.3	-11684.64	49.33894	0.6082265	0.01099832	0.04825605	0.05696595	0.01447235	0.04973151	0.0004244881	0.03758647	0.004302209	0.01030485	0.02119096	0.008379446	0.05636724	0.02522865	0.04478489	0.04033613	0.09269559	0.01707264	0.0002484901	0.1077107	0.07865119	0.01227226	0.001269775	0.01105948	0.02854062	0.01653339	0.00242545	0.07787818	0.02287234	0.1140738	0.02424121	0.1158886	0.01257703	0.09084493	0.08306841	0.06086085	0.04556481	0.1838823	0.00656497	0.03837066	0.007197938	0.004809439	0.003217853	0.05180516	0.00468145	0.003103468	0.04010232	0.06391475	0.0007124548	0.01045369	0.01498548	0.05700538	0.0316544	0.04718662	0.01779442	0.02182846	0.01701015	0.01195429	0.01108248	0.01861899	0.03810297	0.01695862	0.02526744	0.01296052	0.006895755	0.008679391	0.1831958	0.02363532	0.01089149	0.04271539	0.08446497	0.02286364	0.007822508	0.01978309	0.01316319	0.01082796	0.0319772	0.01235893	0.02520968	0.02279476	0.00133436	0.06606841	0.02519673	0.02461424	0.0230886	0.01396716	0.02156046	0.05342344	0.02210352	0.05934759	0.001000047	0.02354677	0.01598902	0.1371206	0.02451804	0.01155184	0.006288441	0.01287153	0.177051	0.175328	0.152097	0.171281	0.165304	0.158939	0.007951356	0.254132	0.224218	0.260928	0.260723	0.0548091	0.316814	0.885458	2.74292	3.277776
4390	-11640.65	-11691.31	50.65686	0.634787	0.01187681	0.021214	0.04678654	0.01070194	0.05016994	0.0007366414	0.04730531	0.008783841	0.02086251	0.02134806	0.006384442	0.05979961	0.02937291	0.02843628	0.03208083	0.09534471	0.01666849	0.0002274809	0.1022901	0.06581847	0.02171159	0.002384161	0.01079211	0.04933701	0.009501754	0.001403813	0.07786237	0.02906092	0.1031208	0.026517	0.08886058	0.02068033	0.08471841	0.07106166	0.05192371	0.04727244	0.1621909	0.01425468	0.06568226	0.01003836	0.01127986	0.004368543	0.05136499	0.007351803	0.003080971	0.02768341	0.05270502	0.001697614	0.01607741	0.014309	0.07042293	0.0274042	0.0637574	0.01393474	0.01506846	0.007597058	0.008963286	0.0206033	0.01187104	0.02089188	0.02410166	0.02974365	0.01740406	0.004543506	0.005205117	0.1992434	0.017448	0.02001015	0.0484303	0.09715009	0.01999931	0.009026553	0.01728452	0.0297051	0.00975215	0.03617466	0.01479999	0.01821636	0.02979166	0.003249213	0.05752663	0.006548146	0.01910618	0.02155465	0.0169957	0.01346529	0.06360089	0.0122275	0.04558066	0.001283611	0.0114474	0.01549659	0.1217254	0.02255926	0.01154015	0.007243981	0.02120756	0.183439	0.181654	0.157585	0.142092	0.170556	0.164674	0.007951356	0.241535	0.228004	0.265334	0.265126	0.060353	0.331065	0.898079	2.7105	3.195406
4400	-11652.92	-11701.43	48.51339	0.6835172	0.01741784	0.02424165	0.03795088	0.01317015	0.07723349	0.003113388	0.04006918	0.004800734	0.01797774	0.01710145	0.01352239	0.05520812	0.02118131	0.050146	0.03723076	0.1111732	0.0160572	0.0006270917	0.1098591	0.06582869	0.02532806	0.007387595	0.01215925	0.02356144	0.01527538	0.001141732	0.06175892	0.01960442	0.09951952	0.02400828	0.1187422	0.005200564	0.05838836	0.07537181	0.05202746	0.04020817	0.2531416	0.01129347	0.07108799	0.009814815	0.00551834	0.005053809	0.05144413	0.01246929	0.002863485	0.03195654	0.06467264	0.001368577	0.01526999	0.00545782	0.08485653	0.03515994	0.03600919	0.02427827	0.01275274	0.01129575	0.009653931	0.01175453	0.01179808	0.01124867	0.0161775	0.01567227	0.04386046	0.008121922	0.002981244	0.2031455	0.02871985	0.01435293	0.06716439	0.1043632	0.02094467	0.005439169	0.01015903	0.01075383	0.01238208	0.0782551	0.003758987	0.0157304	0.02323427	0.002422473	0.05752663	0.008527835	0.02676546	0.01928738	0.01269086	0.01917994	0.07486712	0.01494769	0.06253591	0.002415038	0.00906485	0.03107609	0.08734113	0.02529421	0.009718912	0.004307307	0.01237335	0.185343	0.183539	0.153172	0.143567	0.167998	0.166382	0.0218035	0.243347	0.229714	0.267324	0.259615	0.0706715	0.355648	0.918604	2.65508	3.329373
4410	-11657.61	-11704.76	47.14733	0.6739183	0.006067236	0.03909833	0.0689216	0.007990787	0.04991644	0.002708946	0.04399866	0.005003006	0.02089793	0.01952246	0.009676922	0.07617213	0.04379216	0.05188516	0.02965102	0.0960858	0.01847574	0.0006662896	0.09835009	0.05581333	0.01910234	0.005612125	0.02653348	0.0454674	0.02888557	0.0006004338	0.06679386	0.01117205	0.1327472	0.03369777	0.1146799	0.01136122	0.05470099	0.07241101	0.04322062	0.05088404	0.2061171	0.007117557	0.0598588	0.006923038	0.009253052	0.006295413	0.05560936	0.01698039	0.002854882	0.03295443	0.08271756	0.0006649485	0.01616659	0.01734587	0.09601164	0.03010758	0.05410662	0.02169294	0.024389	0.006180755	0.004275349	0.02111701	0.01227173	0.01819827	0.0246386	0.02099811	0.03261394	0.01564386	0.007656922	0.1712837	0.03098839	0.0264445	0.04525173	0.121568	0.01632505	0.003878218	0.01798541	0.01339795	0.01620725	0.0434916	0.005230139	0.02586998	0.02762473	0.002195405	0.06163309	0.008833939	0.02556267	0.01171065	0.00880748	0.02438438	0.08176541	0.01407002	0.07511508	0.006169118	0.01101633	0.02899477	0.06162764	0.02800528	0.008198649	0.005968192	0.01182152	0.182306	0.17539	0.146371	0.176399	0.160539	0.158995	0.0218035	0.243347	0.229714	0.267324	0.259615	0.0686282	0.35096	0.914806	2.66561	3.414752
4420	-11639.84	-11691.82	51.97291	0.6739183	0.01081066	0.03466931	0.04345533	0.005042992	0.04114003	0.006512728	0.03529432	0.005901259	0.008593048	0.01302419	0.008866234	0.05832174	0.02440796	0.0550398	0.0338731	0.0960858	0.01427819	0.001247824	0.08029929	0.05244957	0.0273938	0.005257749	0.01919786	0.03053216	0.006327659	0.0004840033	0.06588963	0.01562617	0.1113723	0.02189487	0.09045508	0.01004205	0.08633455	0.08587089	0.0414887	0.03415734	0.1785919	0.0090664	0.07378833	0.009441227	0.007749125	0.006002838	0.05052327	0.009489164	0.004138495	0.03668638	0.06047721	0.0006726092	0.01729944	0.01165952	0.06607837	0.04510714	0.04140265	0.01678945	0.017898	0.003829011	0.006607124	0.01306266	0.01612013	0.02732092	0.02215739	0.02842484	0.01758239	0.003946253	0.006154581	0.185135	0.009807577	0.01988431	0.04502837	0.08970127	0.03090869	0.006212137	0.01636187	0.006954497	0.01156043	0.05951012	0.003898838	0.03113928	0.01753382	0.002540655	0.05242621	0.01040388	0.02525861	0.01153845	0.0183432	0.01714585	0.04770675	0.004718977	0.07574482	0.004372766	0.01970142	0.03633504	0.09808906	0.02979744	0.009038368	0.009079879	0.01756997	0.177241	0.185177	0.145876	0.175802	0.159995	0.15591	0.0218035	0.257548	0.240062	0.231081	0.271309	0.0686282	0.35096	0.914806	2.66561	3.113152
4430	-11635.98	-11690.09	54.10992	0.5815261	0.005415989	0.02842324	0.0424486	0.008155603	0.05831479	0.00301835	0.02891259	0.004547343	0.01263118	0.01733796	0.006915414	0.06202344	0.02798158	0.03384678	0.04032373	0.08514782	0.02021384	0.000586557	0.1175647	0.04537674	0.02275169	0.002587417	0.0133947	0.04258194	0.008750105	0.002026275	0.06151669	0.01408033	0.08588618	0.03570895	0.09235842	0.01434779	0.08508281	0.05366251	0.02680006	0.03685742	0.1539081	0.0076861	0.05207092	0.01781135	0.003955126	0.001367095	0.03668292	0.01010834	0.00122075	0.03722225	0.06038652	0.001411335	0.01556185	0.01798542	0.07428452	0.03363905	0.03995805	0.01593652	0.01552327	0.002589264	0.007235919	0.01710802	0.01971806	0.01841452	0.02015642	0.01907745	0.03073623	0.001931468	0.005323075	0.1531618	0.008783918	0.01043966	0.05121804	0.1189621	0.02532899	0.007928215	0.006878946	0.004564758	0.01728012	0.05273455	0.003033891	0.02355281	0.02275726	0.001963146	0.06498831	0.01764594	0.01582102	0.02569705	0.01612019	0.01395155	0.05111143	0.01013908	0.08888339	0.0041849	0.008587605	0.02097509	0.09235732	0.02113637	0.0107129	0.0050037	0.01709604	0.177045	0.184973	0.146817	0.175608	0.159819	0.155738	0.0218035	0.254313	0.237046	0.238637	0.270005	0.0493215	0.301846	0.871593	2.77724	2.97959
4440	-11645.01	-11697.02	52.01886	0.6438287	0.007669291	0.03256868	0.04844338	0.007880463	0.06815736	0.003654547	0.02776482	0.004039668	0.01026661	0.01972904	0.003595381	0.07171986	0.02871483	0.03372439	0.04899786	0.09024326	0.01692904	0.002037552	0.09161592	0.04648364	0.0242947	0.00216924	0.02095366	0.03430463	0.01639646	0.001306842	0.04600397	0.01980618	0.07501097	0.03607636	0.09202882	0.009476561	0.061649	0.05799912	0.03827541	0.04893269	0.1846085	0.0096837	0.07514103	0.007907365	0.004280971	0.002213689	0.03546504	0.006006083	0.001054222	0.03934084	0.09860428	0.0007529672	0.01091314	0.0205846	0.07001484	0.03749818	0.03929791	0.01226822	0.01686005	0.01026039	0.01121529	0.02038411	0.009735922	0.02665064	0.01542424	0.02562319	0.02641168	0.001803248	0.004722403	0.1238191	0.03477404	0.005684537	0.03477706	0.1001561	0.01478014	0.01725026	0.009047902	0.01290419	0.007307787	0.06202071	0.006399453	0.03747317	0.02861666	0.003111065	0.05176595	0.01810896	0.03621019	0.01902195	0.01429047	0.005565887	0.07106068	0.02008115	0.07530098	0.003171005	0.02292438	0.02496674	0.1092819	0.03974808	0.01239707	0.005697779	0.008918935	0.181241	0.179357	0.148055	0.177089	0.161167	0.153091	0.008493958	0.254699	0.237406	0.238999	0.268895	0.0622555	0.335776	0.902132	2.69984	3.110281
4450	-11646.21	-11696.63	50.41351	0.6441223	0.01128602	0.04312351	0.04905111	0.008870131	0.07012222	0.003769036	0.01721713	0.002454027	0.01865954	0.009860708	0.01224572	0.05832552	0.02094105	0.03692742	0.03207844	0.08512451	0.01784741	0.001034955	0.08619152	0.06782282	0.02714352	0.002391993	0.02962044	0.03649655	0.007606906	0.00150955	0.0650636	0.01216043	0.1155342	0.02729265	0.1044944	0.02387728	0.08248592	0.06769748	0.05691281	0.06493745	0.1870983	0.008193845	0.04613925	0.01148302	0.007860447	0.002356602	0.05624115	0.004657052	0.001186165	0.03478834	0.05724203	0.001254854	0.01489829	0.01696252	0.09000965	0.03217937	0.03438868	0.02182176	0.01489046	0.003179085	0.01142611	0.009949292	0.009772536	0.02370256	0.01868216	0.03213471	0.01805286	0.003387948	0.005003353	0.1744544	0.03314401	0.01585619	0.04316402	0.08969408	0.01452152	0.01054936	0.01166116	0.01164541	0.004770793	0.06708917	0.003294066	0.02808643	0.02985153	0.003540111	0.05662646	0.01108986	0.02107248	0.02230297	0.01431052	0.02388668	0.06927504	0.01496003	0.05002843	0.00790681	0.01239889	0.03373304	0.1202717	0.02982132	0.00790446	0.006973218	0.009610389	0.178943	0.182274	0.150463	0.179969	0.152771	0.155581	0.008493958	0.254699	0.237406	0.238999	0.268895	0.0623174	0.335928	0.902261	2.69949	3.210615
4460	-11642.77	-11692.31	49.54458	0.6191501	0.01122484	0.02666783	0.06423288	0.009010873	0.05186864	0.002586618	0.03384242	0.005181669	0.02043036	0.01478199	0.01036582	0.07193629	0.0348243	0.05230753	0.03437361	0.1121371	0.02037878	0.002610405	0.09139803	0.06436915	0.01993589	0.001701835	0.01859736	0.04952016	0.02006917	0.0007207903	0.06177549	0.01684056	0.09240594	0.03959662	0.08975554	0.01284307	0.07708904	0.08452795	0.04368946	0.04180675	0.1670471	0.008311377	0.05509611	0.01002616	0.004129554	0.006543659	0.04534912	0.004663092	0.007903153	0.04057713	0.06637854	0.0007626484	0.01092404	0.01858473	0.04899385	0.03881331	0.06054503	0.02718543	0.02221074	0.005292833	0.007678604	0.01545433	0.01724426	0.01331736	0.02392572	0.02552431	0.02114253	0.00564276	0.005594435	0.1777361	0.02571235	0.007837351	0.05921565	0.07300368	0.01834346	0.003814417	0.02137938	0.01495005	0.01027194	0.07037326	0.001684548	0.02318753	0.04023699	0.002895399	0.06831485	0.02326544	0.01906591	0.01716821	0.01270628	0.01092136	0.05383946	0.02023884	0.07031816	0.007102603	0.02400747	0.01259336	0.1117489	0.0402025	0.007388808	0.0112127	0.01391982	0.18055	0.183911	0.151815	0.172601	0.154143	0.156979	0.004932392	0.24942	0.223139	0.24882	0.27862	0.0570802	0.322751	0.890783	2.72939	3.264923
4470	-11646.26	-11695.11	48.84892	0.604027	0.01034138	0.03658041	0.04142037	0.009353353	0.02995506	0.003063459	0.03150777	0.005065066	0.02294601	0.01652777	0.01388653	0.06849567	0.02230369	0.04080951	0.0365046	0.122238	0.01690668	0.002847676	0.1103642	0.0568299	0.02554494	0.002690644	0.01119117	0.06465856	0.02306646	0.00259903	0.06666449	0.0243111	0.1143199	0.03084531	0.1122556	0.01965861	0.06708841	0.06840067	0.06644963	0.04052036	0.1909324	0.01202367	0.07556535	0.01538669	0.005263632	0.007897405	0.05631046	0.004057935	0.006620727	0.0310843	0.07269149	0.002409636	0.01551254	0.01771825	0.07239747	0.0344272	0.04035823	0.01559568	0.02510434	0.01811231	0.01864246	0.005019808	0.01724426	0.0136389	0.01659808	0.03046744	0.01337609	0.005409662	0.02410202	0.1650496	0.01927433	0.009223253	0.04382058	0.1077078	0.01016435	0.01093547	0.01520809	0.008348178	0.01375597	0.06206154	0.004460734	0.02887694	0.02689251	0.002359568	0.07410301	0.01071379	0.01319291	0.0211182	0.01413115	0.01835932	0.06021548	0.01534037	0.04458683	0.002629049	0.02433237	0.02353106	0.09609027	0.03145096	0.006963739	0.005485374	0.01583856	0.170456	0.196097	0.146507	0.166567	0.167592	0.152782	0.004063875	0.248791	0.217784	0.258235	0.27519	0.0539397	0.314503	0.88336	2.7482	3.308402
4480	-11654.49	-11700.33	45.84082	0.6380891	0.005773049	0.04080118	0.03930717	0.01835685	0.05282553	0.004147404	0.02951382	0.01090061	0.01815545	0.01177705	0.00871603	0.06422866	0.03272482	0.03856296	0.02623105	0.1084509	0.02193103	0.001257362	0.1144359	0.0669058	0.02207535	0.006556871	0.0109503	0.07433465	0.01546167	0.0002870026	0.05331471	0.02446492	0.09131384	0.03581927	0.1061423	0.01369125	0.0758519	0.08717591	0.0489651	0.05359308	0.2028403	0.008423042	0.06022216	0.00892358	0.01369691	0.002627213	0.03030511	0.004413002	0.005535445	0.02954419	0.08687073	0.003088421	0.02178557	0.01784564	0.08862559	0.04339428	0.05972985	0.02071393	0.01689365	0.01714844	0.005191964	0.005060692	0.01838228	0.0308612	0.03014301	0.01660561	0.008434692	0.01235838	0.01872297	0.1879138	0.03049307	0.005290314	0.04708809	0.1432049	0.02010341	0.007093144	0.01807825	0.007772853	0.01078661	0.05400871	0.01220965	0.02852493	0.02777815	0.002588393	0.0719461	0.02130538	0.03251156	0.02471442	0.0216411	0.02047093	0.06796913	0.0228363	0.07129383	0.002532698	0.01260346	0.02686372	0.1050883	0.03195043	0.01227348	0.005289375	0.01879547	0.166462	0.191502	0.142019	0.178194	0.160438	0.161384	0.007966772	0.268216	0.22698	0.269139	0.235666	0.061047	0.332794	0.899573	2.70659	3.496409
