Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
910	-11121.74	-11189.88	68.1448	0.009433268	0.02167378	0.03843769	0.007687766	0.04292981	0.001585329	0.02314684	0.003228694	0.01159608	0.009805375	0.01349004	0.03046282	0.02201553	0.02328665	0.02059852	0.06822068	0.01641466	0.0009169749	0.08944194	0.04298655	0.02096838	0.001199255	0.005366926	0.01648326	0.005055868	0.001085353	0.04563059	0.004747096	0.06516289	0.01611931	0.06824234	0.005046752	0.04137668	0.05352599	0.03045047	0.04024362	0.1467496	0.006167119	0.02883831	0.007123814	0.008223253	0.002149115	0.03468941	0.002409936	0.005510167	0.02821693	0.05487741	0.0004251796	0.005817462	0.0158594	0.01108627	0.006425898	0.01342858	0.02212301	0.07022034	0.00686076	0.01685834	0.04761666	0.01063936	0.004903186	0.005316384	0.01809482	0.1213582	0.01884505	0.02404409	0.01669237	0.04336243	0.01599209	0.002970527	0.01682634	0.02997417	0.01319701	0.07905609	0.05212923	0.002596117	0.003079035	0.04054872	0.0022925	0.008578905	0.01151723	0.01908084	0.02942212	0.01813583	0.02518912	0.007377984	0.01616509	0.01824817	0.00495254	0.01251983	0.007632788	0.0009277108	0.01235648	0.0239229	0.0129353	0.007010852	0.01302826	0.01566089	0.153728	0.18209	0.176828	0.142186	0.149356	0.195812	0.256604	0.250686	0.245107	0.247604	2.246321
920	-11113.62	-11183.25	69.63388	0.003319958	0.01877122	0.03843769	0.007316876	0.03693702	0.001095552	0.02406639	0.005992409	0.01317002	0.008566812	0.006488629	0.02625709	0.01983536	0.02978107	0.02690163	0.07486736	0.01456644	0.001059886	0.07216247	0.05778667	0.009573704	0.0002209517	0.005739078	0.01798502	0.007859969	0.0003680576	0.03748754	0.00915375	0.05884283	0.02906233	0.05765284	0.005314812	0.04319986	0.04284772	0.03295174	0.02791564	0.1357498	0.01059165	0.04403171	0.005739629	0.006053078	0.001484855	0.02896246	0.003938444	0.003352344	0.0230728	0.04462948	0.0003875582	0.009976106	0.009942184	0.01125176	0.002847074	0.01422299	0.03936897	0.07144007	0.007979957	0.01741804	0.04537465	0.006470375	0.005421245	0.008317798	0.02087068	0.1192972	0.01696098	0.01964215	0.007917666	0.03253911	0.01591788	0.001401258	0.01413704	0.02289981	0.008446625	0.09215323	0.04320124	0.002211477	0.00336842	0.05155883	0.002333738	0.007145619	0.01160534	0.01975136	0.04518515	0.01304282	0.01491182	0.003112904	0.009207688	0.02310628	0.005527556	0.01075278	0.003900462	0.000507417	0.01041504	0.01968727	0.01164695	0.003363999	0.014507	0.01943747	0.153785	0.195885	0.144384	0.142238	0.167824	0.195884	0.256136	0.250844	0.245261	0.247759	2.153254
930	-11115.43	-11184.08	68.64681	0.002770665	0.02236351	0.03084985	0.01329784	0.03859315	0.0007642113	0.03693785	0.001705849	0.008924234	0.008940407	0.004510936	0.03971731	0.03416036	0.02605899	0.02636668	0.06522963	0.01394502	0.002099536	0.07275491	0.06202647	0.01529925	0.00030829	0.01418293	0.02300777	0.01149429	0.001552235	0.04116104	0.01009553	0.06478399	0.02313419	0.08969825	0.004695577	0.04845719	0.04099609	0.03172238	0.02490144	0.1112486	0.008922107	0.05572802	0.007491671	0.005669895	0.004269274	0.03310011	0.003057859	0.007218751	0.0296607	0.05440956	0.0001897336	0.01426673	0.007865922	0.02362699	0.002583122	0.00665433	0.03093555	0.05691077	0.01243859	0.01120287	0.04430289	0.007234559	0.004185566	0.004760374	0.01681305	0.1301453	0.01181106	0.01695884	0.007768453	0.03907983	0.008343634	0.005327505	0.01020096	0.01883638	0.006878306	0.07662212	0.04173214	0.001666228	0.003290441	0.03769179	0.002701415	0.007119691	0.005184864	0.01600895	0.05569723	0.01171912	0.02874108	0.005557405	0.01133266	0.02312514	0.005391561	0.01377801	0.004751789	0.001171807	0.01432243	0.01471227	0.01648683	0.006325505	0.009085182	0.02312436	0.157061	0.165117	0.14746	0.158905	0.1714	0.200058	0.27217	0.245437	0.239974	0.242419	2.214946
940	-11108.55	-11177.54	68.99382	0.002443832	0.0317666	0.04002489	0.003895224	0.04848442	0.0005562135	0.02293439	0.001426117	0.01471348	0.004772015	0.01072351	0.03694147	0.01799665	0.01723611	0.02110436	0.06377321	0.01835938	0.00252441	0.06438271	0.04563476	0.01869914	0.0006838629	0.006819836	0.01935258	0.008541856	0.002852883	0.03355469	0.01160166	0.06478399	0.02436304	0.07758691	0.00602689	0.06359093	0.06377711	0.03183727	0.02706675	0.1138912	0.006316725	0.0477823	0.006719305	0.007024602	0.002791009	0.0299886	0.002064361	0.002247296	0.02209942	0.04349047	0.0001286015	0.01055904	0.01382308	0.01752766	0.005225366	0.01032526	0.0218933	0.06905938	0.01606378	0.011338	0.03729903	0.009965912	0.0006140834	0.007059755	0.01622726	0.1227255	0.009879296	0.02292456	0.002867361	0.04482777	0.00617654	0.01054906	0.02083503	0.03799115	0.01388891	0.08061769	0.04840426	0.004824982	0.005476005	0.03537048	0.006897288	0.007350228	0.00924009	0.01814855	0.03977537	0.01758877	0.01445444	0.00786397	0.009846239	0.01897167	0.003198614	0.01003424	0.01087617	0.001011332	0.01287468	0.01961606	0.01547158	0.009376038	0.01305773	0.01788756	0.16817	0.170461	0.144099	0.170144	0.162962	0.184165	0.27217	0.245437	0.239974	0.242419	2.193257
950	-11120.52	-11188.66	68.1337	0.005976762	0.02612876	0.03058559	0.00424228	0.0295866	0.001184076	0.02305236	0.00732048	0.01652086	0.01152275	0.005995158	0.04450757	0.01764366	0.02665193	0.01829862	0.07158542	0.01333347	0.0009708152	0.0699229	0.03670782	0.008038888	0.000687162	0.01835632	0.04103905	0.008841666	0.001102402	0.04999332	0.01600809	0.06340867	0.01801758	0.08055097	0.007390603	0.06144809	0.07781906	0.03076643	0.03379121	0.1371004	0.003552705	0.06088871	0.008374009	0.002263874	0.001475673	0.02613046	0.002668396	0.003515482	0.02741729	0.05610805	0.0002332374	0.008472155	0.006860724	0.02205103	0.01139964	0.01245118	0.02823494	0.06755498	0.02072793	0.01002869	0.039459	0.004758582	0.001406119	0.004687341	0.01107061	0.1046714	0.01231616	0.01817595	0.01033556	0.04430992	0.01151921	0.009174944	0.0127677	0.01809784	0.007076766	0.07266171	0.05052199	0.006051179	0.005375691	0.03875239	0.004066888	0.008484267	0.0085628	0.01735955	0.04792126	0.01076346	0.01981993	0.003445462	0.01295188	0.01446312	0.004933278	0.01934371	0.009531752	0.0004662769	0.007269874	0.02320777	0.01503506	0.003670637	0.01461838	0.02140263	0.166767	0.169038	0.142896	0.17917	0.152378	0.18975	0.266712	0.240515	0.24631	0.246463	2.247015
960	-11131.64	-11198.15	66.51079	0.005332475	0.03460966	0.03061345	0.008057654	0.05365814	0.001644254	0.0262104	0.003913066	0.004925656	0.0114037	0.006789795	0.0641179	0.02337444	0.03387529	0.02687827	0.05984887	0.0110716	0.0009562949	0.06860833	0.04419743	0.0150351	0.0006938868	0.007136188	0.04498043	0.01270469	0.002107941	0.04936684	0.02201136	0.08155971	0.02087286	0.06943407	0.006964835	0.05197158	0.04649378	0.02389361	0.02732847	0.1520159	0.005200447	0.06059556	0.005252598	0.003648781	0.001469974	0.03563889	0.00377735	0.003476589	0.03312908	0.04025116	0.0001075595	0.008244652	0.006291137	0.02301055	0.005593137	0.01156048	0.02664801	0.06901002	0.02036676	0.01703268	0.04008637	0.008764335	0.0007896974	0.005004465	0.01440379	0.1402666	0.01532497	0.01252941	0.01515694	0.03373939	0.01029156	0.01030335	0.01920579	0.02558745	0.01667281	0.08615248	0.0421406	0.004086309	0.004278992	0.04269121	0.007939892	0.003898918	0.0142458	0.01937797	0.05060914	0.01711877	0.01923828	0.005437791	0.007713124	0.02497626	0.00346647	0.009724221	0.004936516	0.0004505096	0.01511511	0.02237574	0.01005129	0.004005644	0.006906529	0.01841871	0.170321	0.17264	0.145942	0.182988	0.155626	0.172483	0.267666	0.237797	0.247192	0.247345	2.348447
970	-11114.42	-11182.73	68.31641	0.009575744	0.03065565	0.02342055	0.0123477	0.04640956	0.001251958	0.02370932	0.002361029	0.01306011	0.00793317	0.005443882	0.05572679	0.01807472	0.02185854	0.0152257	0.06052597	0.01549837	0.0007401592	0.07704609	0.04789976	0.01224453	0.0009636515	0.006781641	0.0366916	0.01082967	0.0009838576	0.04848755	0.007330347	0.0631414	0.02721599	0.08419548	0.005534461	0.04121666	0.06841294	0.03456789	0.03027034	0.157793	0.004316335	0.04065589	0.005514695	0.004245911	0.002255068	0.03122138	0.006648851	0.002305661	0.02797111	0.04334867	7.394073e-05	0.01012501	0.007538622	0.0119983	0.004734967	0.01746951	0.03369607	0.07303978	0.01420035	0.01237658	0.04030609	0.008823731	0.004144053	0.006402462	0.004273536	0.1064634	0.008304425	0.01228324	0.01341699	0.03997965	0.01426888	0.005869855	0.0124669	0.02946963	0.01237904	0.06526953	0.05270467	0.003285555	0.003881855	0.04283398	0.00489256	0.005944644	0.01139139	0.01590168	0.04881687	0.02194023	0.02796853	0.003840007	0.007791617	0.01410495	0.009819682	0.005480583	0.005563585	0.0009273674	0.015233	0.02023746	0.01623337	0.006962933	0.01086936	0.01568599	0.165882	0.168142	0.162418	0.17822	0.15735	0.167989	0.258458	0.244137	0.243466	0.253939	2.235596
980	-11109.93	-11179.37	69.44054	0.00647881	0.02543581	0.02829561	0.007016205	0.04404516	0.00071623	0.02447912	0.001893756	0.008468066	0.01738534	0.004199397	0.03845936	0.01131061	0.02671731	0.0210229	0.06847692	0.008622628	0.0002684504	0.07601598	0.04556875	0.0128148	0.0009148004	0.01061279	0.03348477	0.01675272	0.001357046	0.04915306	0.008415268	0.08783483	0.01464479	0.07007481	0.007356461	0.05729912	0.04446405	0.02945097	0.03499494	0.1136555	0.003266877	0.03409783	0.0111653	0.003571187	0.001968312	0.03320135	0.009969468	0.001019945	0.01845944	0.04597833	5.421751e-05	0.01197522	0.006359491	0.02200359	0.001893835	0.007795948	0.03369607	0.07580843	0.01807947	0.01247377	0.0484075	0.007641565	0.007683823	0.004791566	0.01718523	0.09939869	0.005249074	0.0177733	0.005550601	0.03817439	0.00803496	0.002573991	0.01363501	0.02900554	0.008427889	0.06644055	0.04832033	0.002985355	0.002988425	0.05032625	0.005044767	0.004529889	0.01399994	0.01708521	0.04784615	0.01781853	0.01823838	0.005900951	0.02355236	0.01294768	0.007957545	0.01422545	0.003525945	0.0002123989	0.01021256	0.01854369	0.01031119	0.002059082	0.01822486	0.01751171	0.165882	0.168142	0.162418	0.17822	0.15735	0.167989	0.259743	0.237799	0.24594	0.256519	2.165337
990	-11116.39	-11185.01	68.62748	0.005017105	0.02216372	0.04377574	0.007574398	0.03143052	0.0003939599	0.02967964	0.001593176	0.009766104	0.01479208	0.005163694	0.03892501	0.0198389	0.01272025	0.02647389	0.07586459	0.009708191	0.0005585317	0.07660085	0.04489482	0.01439252	0.0006850539	0.005055836	0.02534331	0.01235459	0.001037856	0.04928081	0.007714361	0.05350115	0.01511717	0.06901812	0.006501376	0.0579599	0.05586433	0.04244847	0.03071714	0.1394869	0.005811818	0.04432359	0.002984646	0.004279555	0.001382909	0.03720586	0.004199208	0.001233466	0.01934145	0.04475675	3.094115e-05	0.01848938	0.007120673	0.01793897	0.00211664	0.01210164	0.03190882	0.08266723	0.01229191	0.01201843	0.04589736	0.004874914	0.01287052	0.01588571	0.0182019	0.1153385	0.02073913	0.01864093	0.006424102	0.03788069	0.006192312	0.001890356	0.01282569	0.0231577	0.02144782	0.08237448	0.04865101	0.001097662	0.001858194	0.04200204	0.006340562	0.009065823	0.006310131	0.01436602	0.04170753	0.01330037	0.02221657	0.008543441	0.01711781	0.01129627	0.002283666	0.007465062	0.00310544	0.0004751552	0.01202521	0.02323214	0.007817427	0.004128139	0.01474874	0.02673948	0.168486	0.172093	0.166234	0.164135	0.157116	0.171936	0.259743	0.237799	0.24594	0.256519	2.216154
1000	-11115.85	-11184.55	68.7069	0.002783851	0.01396597	0.02604611	0.009242114	0.03815169	0.0004318348	0.02063446	0.008693727	0.01234921	0.01111902	0.004784424	0.04146393	0.01374065	0.02285309	0.02326238	0.06774836	0.01490547	0.0001522215	0.06090436	0.03160695	0.01341035	0.002956382	0.01606351	0.02799004	0.01311708	0.001749071	0.03702368	0.01734195	0.05876299	0.01632117	0.06628279	0.00843893	0.06506584	0.05625969	0.03828026	0.03137134	0.1296828	0.009823687	0.05538291	0.007424273	0.005164568	0.002773213	0.02450318	0.003857867	0.002245197	0.02234514	0.05300199	0.0001007244	0.008766806	0.01486844	0.02949634	0.003169921	0.01248913	0.03430129	0.06594465	0.02009843	0.01379009	0.04499586	0.007363734	0.01712524	0.01582373	0.01154692	0.114624	0.01059768	0.01694699	0.008581905	0.04084356	0.01452943	0.009612388	0.012929	0.0385958	0.01125089	0.0884401	0.0412112	0.002952201	0.002205389	0.04906783	0.002411168	0.0134392	0.008879983	0.02073274	0.03756603	0.01190792	0.01459565	0.009149033	0.01301784	0.01306327	0.001746735	0.005929746	0.002495717	0.001715747	0.008932163	0.01637846	0.01056979	0.007964411	0.01659475	0.02034993	0.183059	0.167709	0.162	0.14738	0.172296	0.167556	0.254926	0.247587	0.245726	0.251761	2.21119
1010	-11112.53	-11181.94	69.40615	0.003237241	0.02422585	0.02645372	0.01316462	0.03316718	0.0002433132	0.02982824	0.003780578	0.01265406	0.01201989	0.004763868	0.03781581	0.01881916	0.01584787	0.01902062	0.06318659	0.01509771	2.842209e-05	0.06878644	0.03663719	0.03159102	0.003812067	0.004785455	0.02758234	0.009248217	0.00260132	0.03688213	0.01123215	0.06794797	0.02050642	0.07456637	0.009350575	0.05354688	0.05206636	0.03750686	0.0367724	0.1296828	0.005312961	0.04631584	0.004381608	0.006124181	0.002730855	0.02783797	0.004551759	0.003034159	0.02776042	0.06067312	0.0002126695	0.01476863	0.007472191	0.02560928	0.001907742	0.0124689	0.03130486	0.06387603	0.01345103	0.01261289	0.05227408	0.01219761	0.002391601	0.007013507	0.01662042	0.09049795	0.01041425	0.01526809	0.004153476	0.03902773	0.005640937	0.004099954	0.01396842	0.03715805	0.01301186	0.06644336	0.05139868	0.002682595	0.008382594	0.04785915	0.003914346	0.007483525	0.004418129	0.01312291	0.03011559	0.02497069	0.01732173	0.01190785	0.008568587	0.01572654	0.005707644	0.01183985	0.003728566	0.0005246586	0.01025434	0.02020948	0.01569561	0.007766807	0.01619125	0.01664756	0.187721	0.17198	0.166125	0.151133	0.151218	0.171823	0.235195	0.254144	0.252233	0.258429	2.167487
1020	-11113.88	-11182.85	68.96861	0.007039668	0.02833438	0.02924199	0.006950483	0.03091105	0.002359146	0.02350553	0.003440508	0.01742749	0.009935245	0.003799026	0.03506565	0.02262054	0.03463631	0.01681519	0.06318659	0.01199665	3.454529e-05	0.06554837	0.05288538	0.01944185	0.002291372	0.01890867	0.02535453	0.008876865	0.0009484334	0.04159004	0.01396584	0.05758319	0.02629026	0.08133528	0.007118639	0.06495061	0.04622283	0.02887773	0.04770556	0.1207639	0.007185315	0.04222667	0.003200182	0.002748552	0.005345493	0.02711005	0.0009411592	0.003294533	0.01806476	0.06341261	0.0003467407	0.009140576	0.006705273	0.0154661	0.002932051	0.009690959	0.0248938	0.06937992	0.009490348	0.01546045	0.04862567	0.00586749	0.008129526	0.005989924	0.01919759	0.1112181	0.008011334	0.02082982	0.004674282	0.04323374	0.01282772	0.004459514	0.01931662	0.0253891	0.008908374	0.06344251	0.05680785	0.00426365	0.002394694	0.03615279	0.002795589	0.01055129	0.004958733	0.02285959	0.03460443	0.01789517	0.02114447	0.01458236	0.01821843	0.01201324	0.008725606	0.008036079	0.00282113	0.0003725963	0.008411414	0.02280622	0.01186011	0.01282537	0.01259392	0.02202222	0.192409	0.177753	0.14614	0.14981	0.156295	0.177592	0.25705	0.233628	0.251571	0.257751	2.194833
1030	-11125.89	-11193.05	67.16008	0.008668514	0.02717084	0.02908615	0.007214646	0.0446797	0.00204519	0.02476015	0.002921999	0.01114671	0.007887986	0.007530743	0.05571869	0.01772045	0.03137742	0.02211659	0.06454043	0.009033414	3.653658e-05	0.06106358	0.06860407	0.01561471	0.002061815	0.009818545	0.03342181	0.005473541	0.001453753	0.04872271	0.01265233	0.07763693	0.02017999	0.07289484	0.01139732	0.04814619	0.05408156	0.03867105	0.03314466	0.1395365	0.003575965	0.03239658	0.002802999	0.003597845	0.004546427	0.01912991	0.005083171	0.003537433	0.03898587	0.06367032	0.000646564	0.01235803	0.01088589	0.02347314	0.002792596	0.009132689	0.03064454	0.07751137	0.01246054	0.01313741	0.03818397	0.009514898	0.00379174	0.003116626	0.02500338	0.1300637	0.01123509	0.02234922	0.009954332	0.03936096	0.01190586	0.002048045	0.01632995	0.01729236	0.007126345	0.08151554	0.04909894	0.006020483	0.00721436	0.04302792	0.004053387	0.01528756	0.011953	0.01520603	0.03615438	0.01676989	0.01672091	0.008862721	0.009521383	0.00744924	0.006645283	0.01897028	0.01256079	0.000337522	0.0150237	0.01878353	0.01594225	0.004852315	0.017809	0.02220767	0.192147	0.177511	0.145941	0.168203	0.156082	0.160116	0.259283	0.235657	0.24507	0.25999	2.307866
1040	-11123.09	-11192.01	68.92096	0.001863193	0.01601219	0.02104662	0.005584834	0.03630547	0.0008850103	0.02727304	0.003667885	0.01167686	0.009408611	0.006430084	0.03960338	0.02090375	0.03609063	0.01684682	0.06076928	0.008052617	2.023856e-05	0.07882436	0.03546742	0.01647196	0.002714564	0.01192205	0.02972016	0.01327346	0.001257885	0.04877834	0.01024995	0.06351786	0.01728487	0.09065362	0.00781797	0.04676828	0.04810315	0.05587168	0.0365828	0.09575251	0.003774574	0.05039942	0.009321281	0.007522128	0.008179013	0.03102722	0.009545768	0.002656121	0.01940744	0.06526801	0.0003656788	0.0215054	0.02089938	0.03041728	0.002388715	0.007340734	0.0367865	0.06880009	0.01524175	0.008608945	0.04161101	0.01148735	0.00314578	0.007931275	0.01744762	0.1176638	0.0116822	0.01862632	0.005547037	0.03566704	0.004736204	0.002984239	0.01540267	0.03315586	0.006875161	0.06032444	0.04380604	0.006655723	0.00638909	0.04247521	0.003980285	0.0109912	0.006755553	0.01427665	0.05477166	0.01234398	0.01501331	0.005294577	0.009754378	0.01032996	0.003123697	0.01772043	0.003618402	7.037184e-05	0.01247133	0.02261225	0.01467073	0.007601842	0.009778984	0.01608892	0.195296	0.18042	0.148333	0.17096	0.142251	0.16274	0.259283	0.235657	0.24507	0.25999	2.197811
1050	-11119.54	-11187.34	67.79322	0.01140234	0.01867242	0.0319235	0.006373499	0.02787227	0.001259956	0.01858708	0.002330193	0.00725535	0.008188939	0.008585823	0.03791896	0.01780337	0.02916787	0.02464436	0.06285225	0.01169955	1.293488e-05	0.0674983	0.05890708	0.0172819	0.001533363	0.01652135	0.03292593	0.009584643	0.001139207	0.03541596	0.01267955	0.07693471	0.02193686	0.0770844	0.006650353	0.05377988	0.04512104	0.02778964	0.04248986	0.1206502	0.004825052	0.04930302	0.003819131	0.009477359	0.006239394	0.03617532	0.00266279	0.005323199	0.03265355	0.04220661	0.001198434	0.02195881	0.007234359	0.01244687	0.008149059	0.008490444	0.03246382	0.06967735	0.02796289	0.01013857	0.04043739	0.011639	0.003938799	0.007495401	0.01782031	0.1176638	0.01550035	0.02059075	0.001704936	0.05120997	0.009918307	0.004116208	0.01977118	0.0219297	0.01038673	0.08014818	0.0486688	0.00871718	0.00599017	0.04304645	0.005534102	0.009744645	0.02084452	0.01917743	0.05239823	0.01706442	0.01588429	0.004144729	0.006528787	0.01412375	0.002038762	0.01238579	0.003733765	0.0004013971	0.01323526	0.03172554	0.01434411	0.01577609	0.008184646	0.01545034	0.187571	0.175779	0.142465	0.164198	0.173683	0.156303	0.26197	0.234748	0.247753	0.25553	2.268295
1060	-11127.9	-11196.44	68.53377	0.004079948	0.01604528	0.02565054	0.008433219	0.04116635	0.0007763583	0.02746912	0.001565443	0.014674	0.007732148	0.01277977	0.03536359	0.02345078	0.01622737	0.01546883	0.06105618	0.02150389	9.716017e-05	0.08008936	0.03055046	0.02060483	0.004866539	0.01185808	0.02778399	0.005298505	0.001371823	0.04163541	0.015662	0.06881578	0.01926886	0.06421754	0.005742375	0.04752717	0.06357238	0.022641	0.0332864	0.1371528	0.01012507	0.04586876	0.006790263	0.003255671	0.002900364	0.02882778	0.004064494	0.002676707	0.02755859	0.04869884	0.001782952	0.01276966	0.01000978	0.02639392	0.01300706	0.0104437	0.04070883	0.07226404	0.01204987	0.01400978	0.03966073	0.01023008	0.007993453	0.01202359	0.02989554	0.1418496	0.008984668	0.01666916	0.0008279655	0.05726533	0.01359687	0.00501576	0.01922757	0.0230994	0.01238363	0.06636739	0.04480705	0.005889253	0.007949528	0.03059239	0.00601304	0.006809209	0.005794625	0.01222077	0.02948527	0.017142	0.01866367	0.004309993	0.007023286	0.01655798	0.000873425	0.01016307	0.005951755	0.0001162587	0.01030209	0.02307756	0.02296931	0.007461859	0.01158185	0.02147339	0.142427	0.175532	0.159447	0.163967	0.173439	0.185188	0.252035	0.240319	0.261806	0.24584	2.222011
1070	-11127.34	-11194.67	67.33008	0.001715503	0.0250338	0.035807	0.006556622	0.04248553	0.0004633687	0.02578431	0.002696444	0.01815591	0.00742933	0.008438722	0.04291073	0.0156048	0.03275591	0.02523348	0.07918451	0.01436979	0.0001485213	0.07558093	0.04053245	0.01692612	0.00202687	0.01521289	0.02278096	0.003730122	0.001171407	0.03955618	0.01076152	0.06359902	0.02172886	0.07676902	0.006202716	0.03920191	0.06876889	0.02443332	0.02691117	0.1286579	0.0137638	0.04630778	0.004731583	0.007433565	0.002849429	0.02931268	0.005693396	0.003794812	0.03565243	0.04429863	0.004641596	0.01109454	0.007548896	0.01290698	0.003056036	0.009492549	0.03800855	0.07984855	0.01294681	0.01747621	0.04109085	0.02251095	0.01084047	0.01610308	0.01666736	0.1142125	0.009655606	0.026237	0.002515836	0.04429692	0.01126576	0.004926568	0.01945178	0.03837022	0.008497349	0.09479431	0.03964698	0.004199629	0.007937199	0.05044407	0.001372349	0.01295598	0.008935384	0.02840153	0.03887668	0.01874421	0.0177154	0.008126652	0.01253392	0.006072757	0.0003350789	0.01390845	0.007332853	0.000182977	0.0188348	0.02229638	0.01135679	0.004581383	0.01025762	0.01057041	0.172159	0.168114	0.156614	0.159887	0.170357	0.172869	0.25542	0.236988	0.262148	0.245444	2.297241
